cod_manzana,municipio,indice_conectividad,categoria_aislamiento,dist_rio_m
0517210000000000060120,Chigorodó,0.5975,conectividad_media,871.0
0549020050300500010217,Necoclí,0.1975,aislado_critico,44252.0
0565910000000000010232,San Juan de Urabá,0.4,semi_aislado,72418.0
0566510000000000020121,San Pedro de Urabá,0.4,semi_aislado,23026.0
0583720110201800010117,Turbo,0.1975,aislado_critico,324.0
0517220070300300010111,Chigorodó,0.3575,semi_aislado,936.0
0504520020500200010204,Apartadó,0.5775,conectividad_media,276.0
0504520020500200010117,Apartadó,0.5375,semi_aislado,458.0
0504520010301100010104,Apartadó,0.64,conectividad_media,57.0
0504520010301100010214,Apartadó,0.7,conectividad_media,221.0
0504520010101600010104,Apartadó,0.3475,aislado_critico,124.0
0505120020500300010121,Arboletes,0.0875,aislado_critico,59601.0
0505120040101000010104,Arboletes,0.0875,aislado_critico,54312.0
0505120030101100010106,Arboletes,0.0875,aislado_critico,62699.0
0514710000000000020711,Carepa,0.8275,bien_conectado,369.0
0514710000000000030556,Carepa,0.68,conectividad_media,505.0
0517220070300300010106,Chigorodó,0.3175,aislado_critico,971.0
0549020090200800010115,Necoclí,0.0875,aislado_critico,49033.0
0549010000000000010724,Necoclí,0.2775,aislado_critico,37671.0
0549010000000000010809,Necoclí,0.2375,aislado_critico,38239.0
0549020030300200010105,Necoclí,0.0875,aislado_critico,59897.0
0549020090200800010107,Necoclí,0.0875,aislado_critico,49139.0
0549020120301000010113,Necoclí,0.2775,aislado_critico,34153.0
0549020090501500010105,Necoclí,0.2375,aislado_critico,39073.0
0565910000000000010508,San Juan de Urabá,0.515,semi_aislado,74033.0
0565920010300300010111,San Juan de Urabá,0.1075,aislado_critico,71596.0
0565920010300300010136,San Juan de Urabá,0.1075,aislado_critico,71564.0
0565920010100500010102,San Juan de Urabá,0.0875,aislado_critico,68285.0
0565920010200600010107,San Juan de Urabá,0.1075,aislado_critico,69499.0
0566510000000000010159,San Pedro de Urabá,0.4775,semi_aislado,23802.0
0566510000000000010208,San Pedro de Urabá,0.515,semi_aislado,23456.0
0566510000000000010408,San Pedro de Urabá,0.4,semi_aislado,23206.0
0566520010100400010102,San Pedro de Urabá,0.0875,aislado_critico,55292.0
0566520040200800010116,San Pedro de Urabá,0.1475,aislado_critico,42310.0
0583720090700100010705,Turbo,0.83,bien_conectado,73.0
0583720090700100010713,Turbo,0.71,conectividad_media,40.0
0583720090700100020107,Turbo,0.945,bien_conectado,221.0
0583720090700100020307,Turbo,0.75,bien_conectado,152.0
0583720090700100020438,Turbo,0.66,conectividad_media,238.0
0583720100700200020104,Turbo,0.6775,conectividad_media,1122.0
0583720030700600010108,Turbo,0.2775,aislado_critico,15414.0
0583720100400800010203,Turbo,0.7575,bien_conectado,311.0
0583720100400800010410,Turbo,0.6775,conectividad_media,140.0
0583720080301000010114,Turbo,0.4675,semi_aislado,2837.0
0583720070201200010116,Turbo,0.2775,aislado_critico,10788.0
0583720070202000010103,Turbo,0.3675,semi_aislado,2679.0
0505110000000000010140,Arboletes,0.4375,semi_aislado,84666.0
0505120060600500010102,Arboletes,0.1075,aislado_critico,51547.0
0505120030101100010105,Arboletes,0.0875,aislado_critico,62766.0
0514710000000000030609,Carepa,0.7575,bien_conectado,534.0
0517220060601500010109,Chigorodó,0.3875,semi_aislado,2578.0
0549010000000000010219,Necoclí,0.2775,aislado_critico,36442.0
0549010000000000010605,Necoclí,0.2375,aislado_critico,39760.0
0549020120600100010126,Necoclí,0.2375,aislado_critico,25616.0
0565920010300300010118,San Juan de Urabá,0.1075,aislado_critico,71499.0
0566510000000000010559,San Pedro de Urabá,0.44,semi_aislado,24012.0
0583720090700100010103,Turbo,0.71,conectividad_media,102.0
0583720090700100020338,Turbo,0.71,conectividad_media,251.0
0583720100700200020133,Turbo,0.5575,conectividad_media,929.0
0583720090600300010322,Turbo,0.7075,conectividad_media,233.0
0583720090603100010106,Turbo,0.5975,conectividad_media,120.0
0504520020300300010101,Apartadó,0.7575,bien_conectado,446.0
0504520020300900010214,Apartadó,0.5675,conectividad_media,2510.0
0505110000000000010311,Arboletes,0.515,semi_aislado,84300.0
0505110000000000010411,Arboletes,0.515,semi_aislado,84509.0
0505110000000000011123,Arboletes,0.36,semi_aislado,83552.0
0505120050401400010101,Arboletes,0.2775,aislado_critico,45101.0
0514710000000000020607,Carepa,0.8275,bien_conectado,160.0
0514720010601300010105,Carepa,0.4775,semi_aislado,748.0
0549020120600100010405,Necoclí,0.2375,aislado_critico,25834.0
0549010000000000010722,Necoclí,0.2775,aislado_critico,37695.0
0549020030300200010210,Necoclí,0.0875,aislado_critico,59387.0
0549020120300300010103,Necoclí,0.2775,aislado_critico,34753.0
0565910000000000010415,San Juan de Urabá,0.4375,semi_aislado,73672.0
0565920010300300010108,San Juan de Urabá,0.1075,aislado_critico,71692.0
0565920020300400010101,San Juan de Urabá,0.0875,aislado_critico,59588.0
0565920010100500010104,San Juan de Urabá,0.0875,aislado_critico,68196.0
0565920010200600010110,San Juan de Urabá,0.1075,aislado_critico,69576.0
0566510000000000010661,San Pedro de Urabá,0.4775,semi_aislado,23921.0
0566510000000000010852,San Pedro de Urabá,0.4,semi_aislado,24272.0
0566520040200800010110,San Pedro de Urabá,0.1475,aislado_critico,42256.0
0583720090700100010307,Turbo,0.7875,bien_conectado,86.0
0583720090700100020111,Turbo,0.9475,bien_conectado,308.0
0583720090700100020209,Turbo,0.8675,bien_conectado,105.0
0583720100700200020306,Turbo,0.5975,conectividad_media,1380.0
0583720100700200020513,Turbo,0.6375,conectividad_media,1172.0
0583720050202800010104,Turbo,0.2775,aislado_critico,18683.0
0583720090103900010101,Turbo,0.2875,aislado_critico,4363.0
0549020120600100010207,Necoclí,0.2375,aislado_critico,25752.0
0549020120600100010209,Necoclí,0.2375,aislado_critico,25626.0
0504520020500200010212,Apartadó,0.5775,conectividad_media,330.0
0504520020300900010123,Apartadó,0.6475,conectividad_media,2400.0
0504520020300900010128,Apartadó,0.6075,conectividad_media,2218.0
0504520010101600010102,Apartadó,0.3475,aislado_critico,29.0
0505110000000000010232,Arboletes,0.515,semi_aislado,84425.0
0505110000000000010540,Arboletes,0.36,semi_aislado,83811.0
0505110000000000011004,Arboletes,0.475,semi_aislado,84267.0
0505110000000000011024,Arboletes,0.4375,semi_aislado,83895.0
0505110000000000011120,Arboletes,0.36,semi_aislado,83521.0
0505120030200900010111,Arboletes,0.0875,aislado_critico,57947.0
0514710000000000010134,Carepa,0.67,conectividad_media,782.0
0514710000000000020727,Carepa,0.79,bien_conectado,142.0
0583720100700200010314,Turbo,0.7175,conectividad_media,1202.0
0583720090600300010210,Turbo,0.7075,conectividad_media,126.0
0583720020101300010205,Turbo,0.2775,aislado_critico,30164.0
0583720010203800010108,Turbo,0.1575,aislado_critico,21657.0
0583720090103900010104,Turbo,0.3375,aislado_critico,4401.0
0514710000000000020913,Carepa,0.57,conectividad_media,527.0
0514720011001000010133,Carepa,0.5775,conectividad_media,2688.0
0514710000000000020245,Carepa,0.6,conectividad_media,218.0
0514710000000000010315,Carepa,0.78,bien_conectado,71.0
0514710000000000010411,Carepa,0.91,bien_conectado,332.0
0514710000000000010520,Carepa,0.79,bien_conectado,265.0
0514710000000000010610,Carepa,0.79,bien_conectado,43.0
0514710000000000020223,Carepa,0.6,conectividad_media,180.0
0514710000000000020424,Carepa,0.7875,bien_conectado,315.0
0514710000000000030201,Carepa,0.84,bien_conectado,1000.0
0514720010700700010107,Carepa,0.2675,aislado_critico,1125.0
0514720010700700010120,Carepa,0.2675,aislado_critico,953.0
0514720011001000010134,Carepa,0.5775,conectividad_media,2688.0
0517210000000000010506,Chigorodó,0.5975,conectividad_media,502.0
0517210000000000020328,Chigorodó,0.6775,conectividad_media,535.0
0517210000000000020331,Chigorodó,0.6775,conectividad_media,633.0
0517210000000000040104,Chigorodó,0.7075,conectividad_media,111.0
0517210000000000060201,Chigorodó,0.7175,conectividad_media,767.0
0549020030200400010103,Necoclí,0.0875,aislado_critico,64829.0
0549020030200400010112,Necoclí,0.0875,aislado_critico,64638.0
0565910000000000010127,San Juan de Urabá,0.36,semi_aislado,72065.0
0566510000000000020120,San Pedro de Urabá,0.4,semi_aislado,22981.0
0504520020300900010312,Apartadó,0.4875,semi_aislado,2475.0
0504520010301100010219,Apartadó,0.78,bien_conectado,302.0
0505110000000000010530,Arboletes,0.36,semi_aislado,84071.0
0514710000000000010707,Carepa,0.79,bien_conectado,182.0
0514710000000000010128,Carepa,0.84,bien_conectado,760.0
0514710000000000030618,Carepa,0.75,bien_conectado,358.0
0517220070300300010104,Chigorodó,0.3175,aislado_critico,1040.0
0517220100400700010114,Chigorodó,0.3675,semi_aislado,4029.0
0549010000000000010701,Necoclí,0.2375,aislado_critico,38062.0
0549020120600100010421,Necoclí,0.2775,aislado_critico,25892.0
0549020120300300010140,Necoclí,0.2775,aislado_critico,34217.0
0549020120100700010105,Necoclí,0.1475,aislado_critico,35179.0
0549020090501500010120,Necoclí,0.2775,aislado_critico,38740.0
0566510000000000010115,San Pedro de Urabá,0.4775,semi_aislado,23679.0
0566510000000000010205,San Pedro de Urabá,0.515,semi_aislado,23452.0
0566510000000000010657,San Pedro de Urabá,0.4375,semi_aislado,23922.0
0566510000000000010801,San Pedro de Urabá,0.44,semi_aislado,23972.0
0566520020300300010105,San Pedro de Urabá,0.0875,aislado_critico,53015.0
0583720090700100010225,Turbo,0.71,conectividad_media,288.0
0583720090700100020210,Turbo,0.83,bien_conectado,112.0
0583720090700100020221,Turbo,0.87,bien_conectado,148.0
0583720090700100020372,Turbo,0.71,conectividad_media,267.0
0583720090700100020423,Turbo,0.66,conectividad_media,258.0
0583720100700200020403,Turbo,0.6775,conectividad_media,1250.0
0583720090600300010120,Turbo,0.7475,conectividad_media,219.0
0583720030700600010105,Turbo,0.2775,aislado_critico,15606.0
0583720090402400010101,Turbo,0.6775,conectividad_media,220.0
0583720090602600010108,Turbo,0.6775,conectividad_media,15.0
0583720030803200010109,Turbo,0.2775,aislado_critico,11935.0
0583720010203800010102,Turbo,0.1975,aislado_critico,22546.0
0505110000000000010331,Arboletes,0.4375,semi_aislado,84037.0
0504520030101500010124,Apartadó,0.5875,conectividad_media,45.0
0504520010101400010115,Apartadó,0.4275,semi_aislado,93.0
0505110000000000011106,Arboletes,0.4,semi_aislado,83778.0
0505120030101100010137,Arboletes,0.0875,aislado_critico,61986.0
0514710000000000010715,Carepa,0.79,bien_conectado,167.0
0549010000000000010428,Necoclí,0.2775,aislado_critico,36505.0
0549020120600100010314,Necoclí,0.1975,aislado_critico,25741.0
0549010000000000010123,Necoclí,0.2375,aislado_critico,37235.0
0549020030300200010220,Necoclí,0.0875,aislado_critico,59247.0
0565910000000000010219,San Juan de Urabá,0.4375,semi_aislado,73115.0
0566510000000000010426,San Pedro de Urabá,0.4,semi_aislado,23104.0
0583720090700100010222,Turbo,0.7475,conectividad_media,9.0
0583720090600300010207,Turbo,0.7075,conectividad_media,104.0
0583720090600300010217,Turbo,0.7475,conectividad_media,23.0
0583720090600300010316,Turbo,0.7075,conectividad_media,205.0
0583720090600300010320,Turbo,0.7075,conectividad_media,158.0
0583720020101300010104,Turbo,0.2775,aislado_critico,30331.0
0583720090302300010111,Turbo,0.6375,conectividad_media,245.0
0583720090102700010102,Turbo,0.4175,semi_aislado,2908.0
0514710000000000010711,Carepa,0.79,bien_conectado,299.0
0514710000000000010732,Carepa,0.79,bien_conectado,208.0
0514710000000000030506,Carepa,0.8775,bien_conectado,631.0
0514710000000000030517,Carepa,0.8775,bien_conectado,669.0
0514710000000000030532,Carepa,0.8375,bien_conectado,750.0
0514720010700700010106,Carepa,0.2675,aislado_critico,1222.0
0517210000000000010604,Chigorodó,0.5975,conectividad_media,611.0
0517210000000000010612,Chigorodó,0.5975,conectividad_media,508.0
0517210000000000020301,Chigorodó,0.5975,conectividad_media,657.0
0517210000000000020418,Chigorodó,0.5575,conectividad_media,1207.0
0517210000000000020509,Chigorodó,0.4575,semi_aislado,1523.0
0517210000000000040113,Chigorodó,0.7075,conectividad_media,111.0
0517210000000000050126,Chigorodó,0.7475,conectividad_media,386.0
0517210000000000060111,Chigorodó,0.5975,conectividad_media,773.0
0517210000000000060123,Chigorodó,0.6775,conectividad_media,795.0
0517210000000000060126,Chigorodó,0.6775,conectividad_media,783.0
0517210000000000060435,Chigorodó,0.5975,conectividad_media,1233.0
0517210000000000060909,Chigorodó,0.5975,conectividad_media,1504.0
0549020030200400010110,Necoclí,0.0875,aislado_critico,64681.0
0565910000000000010228,San Juan de Urabá,0.4375,semi_aislado,73152.0
0565910000000000010501,San Juan de Urabá,0.4775,semi_aislado,74184.0
0566510000000000020117,San Pedro de Urabá,0.4,semi_aislado,23053.0
0583720110201800010315,Turbo,0.1975,aislado_critico,249.0
0514710000000000020618,Carepa,0.8275,bien_conectado,231.0
0549020090501500010114,Necoclí,0.2775,aislado_critico,38855.0
0505110000000000010810,Arboletes,0.435,semi_aislado,84483.0
0505110000000000010812,Arboletes,0.435,semi_aislado,84502.0
0505110000000000011029,Arboletes,0.4375,semi_aislado,83962.0
0505120030200800010108,Arboletes,0.0875,aislado_critico,57419.0
0514720010601300010101,Carepa,0.4775,semi_aislado,704.0
0549010000000000010126,Necoclí,0.2775,aislado_critico,37232.0
0566510000000000010841,San Pedro de Urabá,0.4775,semi_aislado,23345.0
0566520040200800010104,San Pedro de Urabá,0.1475,aislado_critico,42480.0
0583720090700100010142,Turbo,0.825,bien_conectado,76.0
0583720090700100020312,Turbo,0.83,bien_conectado,136.0
0583720090700100020369,Turbo,0.71,conectividad_media,278.0
0583720050200500010118,Turbo,0.2775,aislado_critico,15161.0
0583720050200500010126,Turbo,0.2775,aislado_critico,15523.0
0583720030700600010104,Turbo,0.2775,aislado_critico,15436.0
0504520020300900010313,Apartadó,0.4875,semi_aislado,2470.0
0504520010101400010111,Apartadó,0.4275,semi_aislado,94.0
0505110000000000010315,Arboletes,0.4775,semi_aislado,84194.0
0505110000000000010323,Arboletes,0.4,semi_aislado,83887.0
0505120030200900010101,Arboletes,0.0875,aislado_critico,58251.0
0505120030101100010120,Arboletes,0.0875,aislado_critico,62214.0
0514710000000000010607,Carepa,0.79,bien_conectado,154.0
0514710000000000020701,Carepa,0.8275,bien_conectado,348.0
0517220100400700010110,Chigorodó,0.3675,semi_aislado,3950.0
0549010000000000010232,Necoclí,0.2775,aislado_critico,36395.0
0549010000000000010410,Necoclí,0.2775,aislado_critico,36623.0
0549010000000000010914,Necoclí,0.2375,aislado_critico,38330.0
0549020120600100010313,Necoclí,0.1975,aislado_critico,25726.0
0549020120600600010116,Necoclí,0.2375,aislado_critico,30181.0
0549020120301000010108,Necoclí,0.2775,aislado_critico,34273.0
0566510000000000010122,San Pedro de Urabá,0.4775,semi_aislado,23619.0
0566510000000000010345,San Pedro de Urabá,0.4775,semi_aislado,23089.0
0583720090600300010340,Turbo,0.6275,conectividad_media,422.0
0583720090700100020116,Turbo,0.91,bien_conectado,82.0
0583720090700100020218,Turbo,0.9075,bien_conectado,297.0
0583720100700200010209,Turbo,0.5975,conectividad_media,1125.0
0583720100700200010401,Turbo,0.6775,conectividad_media,1202.0
0583720100700200020311,Turbo,0.5575,conectividad_media,1406.0
0583720070201200010112,Turbo,0.2775,aislado_critico,10927.0
0583720020101300010108,Turbo,0.2775,aislado_critico,30288.0
0583720020101300010209,Turbo,0.2775,aislado_critico,30052.0
0583720090302500010104,Turbo,0.4375,semi_aislado,2428.0
0583720090602600010107,Turbo,0.7575,bien_conectado,2.0
0583720030803200010102,Turbo,0.1975,aislado_critico,12906.0
0583720030803200010114,Turbo,0.1975,aislado_critico,13175.0
0583720050603700010108,Turbo,0.1075,aislado_critico,13124.0
0514710000000000010506,Carepa,0.79,bien_conectado,151.0
0514710000000000010527,Carepa,0.74,conectividad_media,200.0
0514710000000000010705,Carepa,0.79,bien_conectado,319.0
0514710000000000020216,Carepa,0.6,conectividad_media,227.0
0514710000000000020318,Carepa,0.79,bien_conectado,150.0
0514710000000000020503,Carepa,0.7875,bien_conectado,366.0
0514710000000000030425,Carepa,0.8375,bien_conectado,606.0
0514720011001000010122,Carepa,0.5375,semi_aislado,2771.0
0517210000000000010324,Chigorodó,0.5975,conectividad_media,753.0
0517210000000000010537,Chigorodó,0.4975,semi_aislado,994.0
0517210000000000020213,Chigorodó,0.5575,conectividad_media,876.0
0517210000000000020408,Chigorodó,0.5575,conectividad_media,1014.0
0517210000000000050201,Chigorodó,0.6275,conectividad_media,127.0
0517210000000000050701,Chigorodó,0.5875,conectividad_media,236.0
0517210000000000060622,Chigorodó,0.5975,conectividad_media,856.0
0517210000000000060818,Chigorodó,0.5975,conectividad_media,1399.0
0517210000000000061009,Chigorodó,0.5975,conectividad_media,1280.0
0566510000000000011003,San Pedro de Urabá,0.31,aislado_critico,24257.0
0583720110201800010111,Turbo,0.1975,aislado_critico,338.0
0583720110201800010316,Turbo,0.1975,aislado_critico,375.0
0504520020500200010216,Apartadó,0.5375,semi_aislado,444.0
0504520010101400010101,Apartadó,0.4275,semi_aislado,101.0
0505110000000000010228,Arboletes,0.4775,semi_aislado,84616.0
0514710000000000010605,Carepa,0.79,bien_conectado,221.0
0514710000000000030616,Carepa,0.7875,bien_conectado,474.0
0517220060501400010102,Chigorodó,0.2375,aislado_critico,3299.0
0517220060501400010103,Chigorodó,0.2375,aislado_critico,3293.0
0549010000000000010334,Necoclí,0.2775,aislado_critico,37238.0
0549010000000000010822,Necoclí,0.2375,aislado_critico,38108.0
0549020040400900010123,Necoclí,0.0875,aislado_critico,49406.0
0583720090700100010311,Turbo,0.7875,bien_conectado,149.0
0583720090700100020206,Turbo,0.8275,bien_conectado,224.0
0583720090700100020371,Turbo,0.75,bien_conectado,151.0
