cod_manzana,municipio,area_m2,impermeabilizacion,categoria_urbana,densidad_construida
0583710000000000010515,Turbo,1688,0.95,urbano_denso,0.6344
0504510000000000070223,Apartadó,50503,0.15,periurbano,0.2936
0504510000000000060626,Apartadó,2169,0.8,urbano_denso,0.6093
0504510000000000060508,Apartadó,3281,0.8,urbano_denso,0.5678
0504510000000000010401,Apartadó,1643,0.95,urbano_denso,0.6371
0504510000000000020225,Apartadó,324,0.95,urbano_denso,0.7997
0504510000000000040207,Apartadó,1676,0.95,urbano_denso,0.6351
0583710000000000010122,Turbo,2687,0.8,urbano_denso,0.5878
0504510000000000080507,Apartadó,2488,0.8,urbano_denso,0.5956
0583710000000000010520,Turbo,7348,0.6,urbano_medio,0.4869
0504510000000000050117,Apartadó,2409,0.8,urbano_denso,0.5988
0583710000000000030804,Turbo,2052,0.8,urbano_denso,0.6149
0504510000000000010512,Apartadó,7197,0.6,urbano_medio,0.489
0504510000000000040305,Apartadó,4699,0.8,urbano_denso,0.5318
0504510000000000090108,Apartadó,2874,0.8,urbano_denso,0.5811
0583710000000000010432,Turbo,927,0.95,urbano_denso,0.6945
0504510000000000010127,Apartadó,3918,0.8,urbano_denso,0.55
0504510000000000100204,Apartadó,1631,0.95,urbano_denso,0.6379
0583710000000000030706,Turbo,1675,0.95,urbano_denso,0.6352
0504510000000000030613,Apartadó,793,0.95,urbano_denso,0.7101
0583710000000000010625,Turbo,188293,0.15,periurbano,0.1616
0583710000000000030402,Turbo,5530,0.6,urbano_medio,0.5154
0504510000000000070217,Apartadó,2389,0.8,urbano_denso,0.5996
0583710000000000010106,Turbo,2487,0.8,urbano_denso,0.5956
0504510000000000060218,Apartadó,2301,0.8,urbano_denso,0.6034
0583710000000000020818,Turbo,1312,0.95,urbano_denso,0.6597
0504510000000000040602,Apartadó,4815,0.8,urbano_denso,0.5293
0583710000000000040164,Turbo,5696,0.6,urbano_medio,0.5125
0504510000000000070623,Apartadó,3520,0.8,urbano_denso,0.5608
0583710000000000050105,Turbo,1956,0.95,urbano_denso,0.6196
0583710000000000040510,Turbo,10735,0.6,urbano_medio,0.4489
0504510000000000100609,Apartadó,725,0.95,urbano_denso,0.7191
0504510000000000050512,Apartadó,1194,0.95,urbano_denso,0.6691
0504510000000000050314,Apartadó,1644,0.95,urbano_denso,0.6371
0504510000000000060803,Apartadó,754,0.95,urbano_denso,0.7152
0583710000000000040112,Turbo,5013,0.6,urbano_medio,0.5253
0583710000000000030104,Turbo,10140,0.6,urbano_medio,0.4546
0504510000000000090509,Apartadó,1631,0.95,urbano_denso,0.6379
0583710000000000010133,Turbo,3261,0.8,urbano_denso,0.5684
0504510000000000100118,Apartadó,2961,0.8,urbano_denso,0.5781
0504510000000000090117,Apartadó,813,0.95,urbano_denso,0.7077
0583720090104100010206,Turbo,2766,0.8,urbano_denso,0.5849
0504510000000000070504,Apartadó,2270,0.8,urbano_denso,0.6047
0504510000000000040121,Apartadó,2008,0.8,urbano_denso,0.617
0504510000000000040310,Apartadó,2874,0.8,urbano_denso,0.5811
0504510000000000070706,Apartadó,612,0.95,urbano_denso,0.736
0583710000000000010108,Turbo,2339,0.8,urbano_denso,0.6017
0583710000000000010609,Turbo,10032,0.6,urbano_medio,0.4557
0504510000000000100115,Apartadó,2815,0.8,urbano_denso,0.5832
0504510000000000050216,Apartadó,881,0.95,urbano_denso,0.6996
0504510000000000030506,Apartadó,2941,0.8,urbano_denso,0.5788
0504510000000000020115,Apartadó,1662,0.95,urbano_denso,0.636
0583710000000000010446,Turbo,13856,0.6,urbano_medio,0.4233
0583710000000000010429,Turbo,3460,0.8,urbano_denso,0.5625
0504510000000000030410,Apartadó,4104,0.8,urbano_denso,0.5454
0504510000000000020208,Apartadó,3073,0.8,urbano_denso,0.5744
0504510000000000090222,Apartadó,2394,0.8,urbano_denso,0.5994
0504510000000000010131,Apartadó,19042,0.35,urbano_medio,0.3914
0583710000000000020116,Turbo,3796,0.8,urbano_denso,0.5532
0504510000000000010109,Apartadó,2327,0.8,urbano_denso,0.6023
0583710000000000030633,Turbo,5032,0.6,urbano_medio,0.5249
0583710000000000030414,Turbo,9185,0.6,urbano_medio,0.4646
0504510000000000030610,Apartadó,1497,0.95,urbano_denso,0.6465
0504510000000000030407,Apartadó,4199,0.8,urbano_denso,0.5431
0504510000000000030528,Apartadó,17225,0.35,urbano_medio,0.4015
0583710000000000020203,Turbo,3735,0.8,urbano_denso,0.5548
0504510000000000050414,Apartadó,644,0.95,urbano_denso,0.731
0504510000000000070405,Apartadó,1758,0.95,urbano_denso,0.6304
0583710000000000020902,Turbo,5668,0.6,urbano_medio,0.513
0514720010400400010120,Carepa,2291,0.8,urbano_denso,0.6038
0514720010400500010116,Carepa,1253,0.95,urbano_denso,0.6643
0514720010400500010124,Carepa,2089,0.8,urbano_denso,0.6131
0514720010800600010111,Carepa,11555,0.6,urbano_medio,0.4415
0514720010800600010101,Carepa,21930,0.35,urbano_medio,0.3773
0514720010601400010113,Carepa,2342,0.8,urbano_denso,0.6016
0504520020301700010108,Apartadó,13337,0.6,urbano_medio,0.4271
0565920010400800010102,San Juan de Urabá,2387,0.8,urbano_denso,0.5997
0514720010401500010102,Carepa,28969,0.35,urbano_medio,0.3493
0566520040701400010106,San Pedro de Urabá,1359,0.95,urbano_denso,0.6562
0583720200100700010101,Turbo,2863,0.8,urbano_denso,0.5815
0504510000000000010415,Apartadó,3089,0.8,urbano_denso,0.5738
0504510000000000080517,Apartadó,2196,0.8,urbano_denso,0.608
0583710000000000010119,Turbo,3751,0.8,urbano_denso,0.5544
0583710000000000010319,Turbo,819,0.95,urbano_denso,0.707
0504510000000000090334,Apartadó,12020,0.6,urbano_medio,0.4376
0504510000000000060121,Apartadó,2005,0.8,urbano_denso,0.6172
0504510000000000010312,Apartadó,1741,0.95,urbano_denso,0.6313
0504510000000000030315,Apartadó,3446,0.8,urbano_denso,0.5629
0504510000000000060507,Apartadó,2158,0.8,urbano_denso,0.6098
0504510000000000070311,Apartadó,2161,0.8,urbano_denso,0.6097
0504510000000000070525,Apartadó,2299,0.8,urbano_denso,0.6035
0504510000000000070411,Apartadó,1736,0.95,urbano_denso,0.6316
0504510000000000030210,Apartadó,9376,0.6,urbano_medio,0.4625
0504510000000000050322,Apartadó,799,0.95,urbano_denso,0.7093
0504510000000000010710,Apartadó,2545,0.8,urbano_denso,0.5933
0504510000000000080502,Apartadó,2610,0.8,urbano_denso,0.5908
0583710000000000040304,Turbo,705,0.95,urbano_denso,0.7219
0504510000000000030217,Apartadó,2077,0.8,urbano_denso,0.6137
0583710000000000030705,Turbo,3157,0.8,urbano_denso,0.5717
0583710000000000010611,Turbo,3993,0.8,urbano_denso,0.5481
0583710000000000010104,Turbo,2261,0.8,urbano_denso,0.6052
0504510000000000070505,Apartadó,2343,0.8,urbano_denso,0.6016
0583710000000000040501,Turbo,4154,0.8,urbano_denso,0.5441
0504510000000000060402,Apartadó,1985,0.95,urbano_denso,0.6182
0504510000000000040708,Apartadó,2624,0.8,urbano_denso,0.5902
0504510000000000010515,Apartadó,7815,0.6,urbano_medio,0.4808
0583710000000000010437,Turbo,340,0.95,urbano_denso,0.795
0504510000000000070206,Apartadó,3647,0.8,urbano_denso,0.5572
0583710000000000010721,Turbo,2629,0.8,urbano_denso,0.59
0583710000000000030615,Turbo,4475,0.8,urbano_denso,0.5367
0504510000000000010627,Apartadó,7954,0.6,urbano_medio,0.479
0583710000000000050114,Turbo,172793,0.15,periurbano,0.1702
0583710000000000030822,Turbo,1665,0.95,urbano_denso,0.6358
0504520030201800010110,Apartadó,12443,0.6,urbano_medio,0.4341
0583710000000000030715,Turbo,3795,0.8,urbano_denso,0.5532
0504510000000000080308,Apartadó,1777,0.95,urbano_denso,0.6293
0583710000000000050527,Turbo,1168,0.95,urbano_denso,0.6713
0583710000000000010505,Turbo,1719,0.95,urbano_denso,0.6326
0504510000000000080125,Apartadó,1046,0.95,urbano_denso,0.6824
0504510000000000020204,Apartadó,3980,0.8,urbano_denso,0.5484
0504510000000000010408,Apartadó,5172,0.6,urbano_medio,0.5222
0504510000000000030706,Apartadó,9838,0.6,urbano_medio,0.4577
0504510000000000040518,Apartadó,4178,0.8,urbano_denso,0.5436
0583710000000000040749,Turbo,8786,0.6,urbano_medio,0.469
0504510000000000100618,Apartadó,3860,0.8,urbano_denso,0.5515
0583710000000000050201,Turbo,2578,0.8,urbano_denso,0.592
0504510000000000050507,Apartadó,993,0.95,urbano_denso,0.6876
0504510000000000070318,Apartadó,2325,0.8,urbano_denso,0.6023
0504510000000000030209,Apartadó,3824,0.8,urbano_denso,0.5524
0504510000000000070222,Apartadó,8131,0.6,urbano_medio,0.4768
0504510000000000030518,Apartadó,1372,0.95,urbano_denso,0.6552
0583710000000000020405,Turbo,3754,0.8,urbano_denso,0.5543
0583710000000000040602,Turbo,31862,0.35,urbano_medio,0.3398
0583710000000000050102,Turbo,1998,0.95,urbano_denso,0.6175
0583710000000000030439,Turbo,7003,0.6,urbano_medio,0.4918
0504510000000000050307,Apartadó,1902,0.95,urbano_denso,0.6225
0583710000000000030803,Turbo,4624,0.8,urbano_denso,0.5334
0583710000000000010110,Turbo,2225,0.8,urbano_denso,0.6067
0504510000000000070312,Apartadó,1970,0.95,urbano_denso,0.619
0583710000000000020501,Turbo,5310,0.6,urbano_medio,0.5195
0504510000000000080615,Apartadó,1130,0.95,urbano_denso,0.6747
0504510000000000020415,Apartadó,7202,0.6,urbano_medio,0.4889
0583710000000000030426,Turbo,5868,0.6,urbano_medio,0.5095
0504520030201800010102,Apartadó,3548,0.8,urbano_denso,0.56
0504510000000000050505,Apartadó,920,0.95,urbano_denso,0.6953
0583720090104100010209,Turbo,4916,0.8,urbano_denso,0.5273
0583710000000000010430,Turbo,2978,0.8,urbano_denso,0.5775
0583710000000000030634,Turbo,3973,0.8,urbano_denso,0.5486
0504510000000000090119,Apartadó,1741,0.95,urbano_denso,0.6313
0583710000000000020403,Turbo,3230,0.8,urbano_denso,0.5694
0504510000000000100402,Apartadó,26239,0.35,urbano_medio,0.3593
0504510000000000090320,Apartadó,1602,0.95,urbano_denso,0.6397
0504510000000000030520,Apartadó,2254,0.8,urbano_denso,0.6054
0583710000000000040552,Turbo,3791,0.8,urbano_denso,0.5533
0504510000000000060504,Apartadó,2554,0.8,urbano_denso,0.5929
0583710000000000010716,Turbo,1970,0.95,urbano_denso,0.619
0504510000000000030705,Apartadó,8570,0.6,urbano_medio,0.4715
0504510000000000100232,Apartadó,1709,0.95,urbano_denso,0.6332
0504510000000000010138,Apartadó,6414,0.6,urbano_medio,0.5006
0504510000000000070208,Apartadó,2373,0.8,urbano_denso,0.6003
0583710000000000010303,Turbo,9540,0.6,urbano_medio,0.4608
0583710000000000020806,Turbo,10164,0.6,urbano_medio,0.4544
0504510000000000020116,Apartadó,2511,0.8,urbano_denso,0.5946
0583710000000000050407,Turbo,842,0.95,urbano_denso,0.7041
0504510000000000090219,Apartadó,890,0.95,urbano_denso,0.6986
0504510000000000060816,Apartadó,2212,0.8,urbano_denso,0.6073
0504510000000000060324,Apartadó,3036,0.8,urbano_denso,0.5756
0504510000000000080107,Apartadó,2757,0.8,urbano_denso,0.5852
0583710000000000010226,Turbo,675,0.95,urbano_denso,0.7262
0504510000000000090307,Apartadó,1043,0.95,urbano_denso,0.6827
0583710000000000040743,Turbo,4018,0.8,urbano_denso,0.5475
0504510000000000100304,Apartadó,861,0.95,urbano_denso,0.7019
0504520010201000010103,Apartadó,1889,0.95,urbano_denso,0.6231
0504510000000000080624,Apartadó,1725,0.95,urbano_denso,0.6323
0583710000000000010311,Turbo,10190,0.6,urbano_medio,0.4541
0504510000000000020560,Apartadó,60625,0.15,periurbano,0.2753
0583710000000000010618,Turbo,2679,0.8,urbano_denso,0.5881
0514720010400500010104,Carepa,646,0.95,urbano_denso,0.7307
0514720010400500010107,Carepa,1256,0.95,urbano_denso,0.6641
0514720010400500010120,Carepa,2280,0.8,urbano_denso,0.6043
0514720010400500010125,Carepa,2217,0.8,urbano_denso,0.6071
0514720010800600010104,Carepa,1697,0.95,urbano_denso,0.6339
0514720010800600010114,Carepa,6699,0.6,urbano_medio,0.4962
0514720010801200010105,Carepa,1637,0.95,urbano_denso,0.6375
0565920010400800010111,San Juan de Urabá,10401,0.6,urbano_medio,0.4521
0505120020301700010106,Arboletes,7368,0.6,urbano_medio,0.4867
0583710000000000030805,Turbo,1296,0.95,urbano_denso,0.6609
0583710000000000050404,Turbo,1211,0.95,urbano_denso,0.6677
0504510000000000070212,Apartadó,2333,0.8,urbano_denso,0.602
0504510000000000080322,Apartadó,1614,0.95,urbano_denso,0.6389
0504510000000000030524,Apartadó,3074,0.8,urbano_denso,0.5743
0583710000000000040171,Turbo,556,0.95,urbano_denso,0.7456
0583710000000000030514,Turbo,1744,0.95,urbano_denso,0.6312
0504510000000000080516,Apartadó,2403,0.8,urbano_denso,0.599
0504510000000000020218,Apartadó,7130,0.6,urbano_medio,0.49
0504510000000000070528,Apartadó,2810,0.8,urbano_denso,0.5833
0504510000000000040618,Apartadó,2572,0.8,urbano_denso,0.5922
0583710000000000010125,Turbo,3439,0.8,urbano_denso,0.5631
0504510000000000090405,Apartadó,2370,0.8,urbano_denso,0.6004
0583710000000000030441,Turbo,921,0.95,urbano_denso,0.6951
0504510000000000100135,Apartadó,2182,0.8,urbano_denso,0.6087
0504510000000000070709,Apartadó,1140,0.95,urbano_denso,0.6738
0504510000000000010608,Apartadó,1504,0.95,urbano_denso,0.646
0583710000000000020610,Turbo,2878,0.8,urbano_denso,0.5809
0504510000000000100102,Apartadó,1610,0.95,urbano_denso,0.6392
0583710000000000040525,Turbo,5082,0.6,urbano_medio,0.5239
0504510000000000060220,Apartadó,2162,0.8,urbano_denso,0.6096
0504510000000000100214,Apartadó,2834,0.8,urbano_denso,0.5825
0504510000000000020406,Apartadó,6752,0.6,urbano_medio,0.4954
0504510000000000030413,Apartadó,5593,0.6,urbano_medio,0.5143
0583710000000000010513,Turbo,1610,0.95,urbano_denso,0.6392
0583710000000000030437,Turbo,3878,0.8,urbano_denso,0.551
0583710000000000020323,Turbo,1705,0.95,urbano_denso,0.6334
0504510000000000010301,Apartadó,3079,0.8,urbano_denso,0.5742
0583710000000000030631,Turbo,4192,0.8,urbano_denso,0.5432
0504510000000000020404,Apartadó,5397,0.6,urbano_medio,0.5179
0583710000000000040752,Turbo,11495,0.6,urbano_medio,0.4421
0583710000000000010126,Turbo,3570,0.8,urbano_denso,0.5593
0583710000000000020504,Turbo,5912,0.6,urbano_medio,0.5087
0504510000000000090411,Apartadó,1309,0.95,urbano_denso,0.6599
0504510000000000070703,Apartadó,1126,0.95,urbano_denso,0.675
0504510000000000020550,Apartadó,2144,0.8,urbano_denso,0.6105
0504510000000000020414,Apartadó,5925,0.6,urbano_medio,0.5085
0583710000000000030734,Turbo,1093,0.95,urbano_denso,0.678
0504510000000000070502,Apartadó,1912,0.95,urbano_denso,0.622
0504510000000000030611,Apartadó,1514,0.95,urbano_denso,0.6454
0583710000000000040162,Turbo,6118,0.6,urbano_medio,0.5053
0504510000000000010113,Apartadó,2807,0.8,urbano_denso,0.5835
0504510000000000050121,Apartadó,702,0.95,urbano_denso,0.7224
0504510000000000070720,Apartadó,1099,0.95,urbano_denso,0.6774
0504510000000000090115,Apartadó,968,0.95,urbano_denso,0.6902
0583710000000000030703,Turbo,4750,0.8,urbano_denso,0.5307
0583710000000000020904,Turbo,1643,0.95,urbano_denso,0.6371
0504510000000000030106,Apartadó,1771,0.95,urbano_denso,0.6296
0583710000000000040140,Turbo,2316,0.8,urbano_denso,0.6027
0504510000000000080625,Apartadó,2268,0.8,urbano_denso,0.6048
0504510000000000060806,Apartadó,1021,0.95,urbano_denso,0.6848
0504510000000000030525,Apartadó,4617,0.8,urbano_denso,0.5335
0504510000000000040318,Apartadó,2938,0.8,urbano_denso,0.5789
0504510000000000080602,Apartadó,784,0.95,urbano_denso,0.7112
0583710000000000040707,Turbo,2668,0.8,urbano_denso,0.5885
0504510000000000080315,Apartadó,2854,0.8,urbano_denso,0.5818
0583710000000000030312,Turbo,5631,0.6,urbano_medio,0.5136
0504510000000000070424,Apartadó,4725,0.8,urbano_denso,0.5312
0504510000000000100303,Apartadó,1129,0.95,urbano_denso,0.6747
0504510000000000080203,Apartadó,1571,0.95,urbano_denso,0.6417
0504510000000000100309,Apartadó,532,0.95,urbano_denso,0.7502
0504510000000000010128,Apartadó,4602,0.8,urbano_denso,0.5339
0583710000000000020701,Turbo,6289,0.6,urbano_medio,0.5026
0504510000000000100607,Apartadó,1546,0.95,urbano_denso,0.6433
0504510000000000020529,Apartadó,7959,0.6,urbano_medio,0.4789
0504510000000000100236,Apartadó,2658,0.8,urbano_denso,0.5889
0504510000000000090414,Apartadó,1340,0.95,urbano_denso,0.6575
0504510000000000100602,Apartadó,1907,0.95,urbano_denso,0.6222
0583710000000000050511,Turbo,939,0.95,urbano_denso,0.6932
0504510000000000020629,Apartadó,2905,0.8,urbano_denso,0.58
0504510000000000100613,Apartadó,407,0.95,urbano_denso,0.7769
0583710000000000010433,Turbo,3601,0.8,urbano_denso,0.5585
0504510000000000090418,Apartadó,5801,0.6,urbano_medio,0.5106
0583710000000000040155,Turbo,2681,0.8,urbano_denso,0.588
0504510000000000030708,Apartadó,8754,0.6,urbano_medio,0.4694
0583710000000000030220,Turbo,2461,0.8,urbano_denso,0.5966
0504510000000000090314,Apartadó,1711,0.95,urbano_denso,0.6331
0583710000000000040216,Turbo,861,0.95,urbano_denso,0.702
0583710000000000030201,Turbo,8981,0.6,urbano_medio,0.4668
0583710000000000040145,Turbo,6260,0.6,urbano_medio,0.503
0504510000000000060810,Apartadó,2017,0.8,urbano_denso,0.6166
0504520030201800010118,Apartadó,2437,0.8,urbano_denso,0.5976
0583710000000000040110,Turbo,6755,0.6,urbano_medio,0.4954
0504510000000000020201,Apartadó,7110,0.6,urbano_medio,0.4902
0504520030201800010114,Apartadó,7663,0.6,urbano_medio,0.4827
0583710000000000050406,Turbo,713,0.95,urbano_denso,0.7207
0583710000000000010434,Turbo,4273,0.8,urbano_denso,0.5413
0583710000000000040403,Turbo,4578,0.8,urbano_denso,0.5344
0504510000000000040714,Apartadó,3067,0.8,urbano_denso,0.5746
0583710000000000030323,Turbo,4681,0.8,urbano_denso,0.5322
0504510000000000010310,Apartadó,4627,0.8,urbano_denso,0.5333
0504510000000000050510,Apartadó,1207,0.95,urbano_denso,0.668
0583710000000000030522,Turbo,777,0.95,urbano_denso,0.7122
0583710000000000040309,Turbo,3259,0.8,urbano_denso,0.5685
0583710000000000050123,Turbo,2334,0.8,urbano_denso,0.602
0504510000000000060304,Apartadó,3023,0.8,urbano_denso,0.576
0504510000000000070314,Apartadó,2060,0.8,urbano_denso,0.6144
0504510000000000070616,Apartadó,1548,0.95,urbano_denso,0.6431
0504510000000000010707,Apartadó,2198,0.8,urbano_denso,0.608
0504510000000000020517,Apartadó,2798,0.8,urbano_denso,0.5838
0504510000000000070627,Apartadó,2371,0.8,urbano_denso,0.6004
0583710000000000040203,Turbo,8439,0.6,urbano_medio,0.4731
0504510000000000030313,Apartadó,2745,0.8,urbano_denso,0.5857
0504510000000000010111,Apartadó,15841,0.35,urbano_medio,0.4099
0504510000000000070112,Apartadó,3595,0.8,urbano_denso,0.5586
0504510000000000050111,Apartadó,986,0.95,urbano_denso,0.6883
0583710000000000010216,Turbo,13421,0.6,urbano_medio,0.4265
0504510000000000060222,Apartadó,4362,0.8,urbano_denso,0.5392
0504510000000000070420,Apartadó,2282,0.8,urbano_denso,0.6042
0504510000000000020539,Apartadó,18512,0.35,urbano_medio,0.3943
0583720090104100010122,Turbo,6071,0.6,urbano_medio,0.5061
0504510000000000050213,Apartadó,1817,0.95,urbano_denso,0.627
0504510000000000070408,Apartadó,2445,0.8,urbano_denso,0.5973
0583710000000000030521,Turbo,1352,0.95,urbano_denso,0.6567
0504510000000000040314,Apartadó,3191,0.8,urbano_denso,0.5706
0583710000000000040746,Turbo,5076,0.6,urbano_medio,0.524
0583710000000000050130,Turbo,1636,0.95,urbano_denso,0.6376
0504510000000000040512,Apartadó,3138,0.8,urbano_denso,0.5723
0504510000000000070228,Apartadó,2480,0.8,urbano_denso,0.5959
0583710000000000010604,Turbo,2363,0.8,urbano_denso,0.6007
0504510000000000010513,Apartadó,1681,0.95,urbano_denso,0.6349
0504510000000000100319,Apartadó,1032,0.95,urbano_denso,0.6837
0504510000000000010309,Apartadó,4627,0.8,urbano_denso,0.5333
0583710000000000050402,Turbo,1361,0.95,urbano_denso,0.656
0504510000000000090109,Apartadó,805,0.95,urbano_denso,0.7086
0504510000000000010502,Apartadó,3388,0.8,urbano_denso,0.5646
0583710000000000020503,Turbo,5199,0.6,urbano_medio,0.5216
0514720011200300010111,Carepa,4432,0.8,urbano_denso,0.5376
0504520030201800010115,Apartadó,5088,0.6,urbano_medio,0.5238
0504510000000000060809,Apartadó,2055,0.8,urbano_denso,0.6147
0583720090104100010305,Turbo,21711,0.35,urbano_medio,0.3783
0583710000000000020104,Turbo,3145,0.8,urbano_denso,0.572
0504510000000000040309,Apartadó,3124,0.8,urbano_denso,0.5727
0504510000000000100401,Apartadó,2176,0.8,urbano_denso,0.609
0504510000000000060627,Apartadó,1040,0.95,urbano_denso,0.683
0583710000000000010705,Turbo,3549,0.8,urbano_denso,0.5599
0583710000000000020105,Turbo,3760,0.8,urbano_denso,0.5541
0504510000000000070719,Apartadó,1177,0.95,urbano_denso,0.6706
